"id";"encuesta_id";"pregunta_id";"respuesta_id";"empleado_id";"created_at";"updated_at"
3465;2;25;6;41;"2019-08-08 08:55:08";"2019-08-08 08:55:08"
3466;2;26;5;41;"2019-08-08 08:55:08";"2019-08-08 08:55:08"
3467;2;27;6;41;"2019-08-08 08:55:08";"2019-08-08 08:55:08"
3468;2;28;2;41;"2019-08-08 08:55:08";"2019-08-08 08:55:08"
3469;2;29;3;41;"2019-08-08 08:55:08";"2019-08-08 08:55:08"
3470;2;30;1;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3471;2;31;6;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3472;3;32;6;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3473;3;33;4;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3474;3;34;3;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3475;3;35;4;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3476;3;36;2;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3477;3;37;2;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3478;3;38;5;41;"2019-08-08 08:55:09";"2019-08-08 08:55:09"
3479;3;39;2;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3480;4;40;2;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3481;4;41;2;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3482;4;42;5;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3483;4;43;5;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3484;4;44;5;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3485;4;45;2;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3486;4;46;6;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3487;4;47;5;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3488;4;48;5;41;"2019-08-08 08:55:10";"2019-08-08 08:55:10"
3489;4;49;2;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3490;4;50;1;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3491;4;51;2;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3492;4;52;3;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3493;4;53;5;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3494;4;54;5;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3495;4;55;5;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3496;4;56;4;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3497;4;57;5;41;"2019-08-08 08:55:11";"2019-08-08 08:55:11"
3498;4;58;2;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3499;4;59;6;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3500;4;60;3;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3501;4;61;2;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3502;4;62;6;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3503;4;63;2;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3504;4;64;1;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3505;4;65;2;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3506;5;66;1;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3507;5;67;6;41;"2019-08-08 08:55:12";"2019-08-08 08:55:12"
3508;5;68;1;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3509;5;69;6;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3510;5;70;5;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3511;5;71;1;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3512;5;72;3;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3513;5;73;4;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3514;5;74;5;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3515;5;75;2;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3516;5;76;2;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3517;5;77;1;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3518;5;78;3;41;"2019-08-08 08:55:13";"2019-08-08 08:55:13"
3519;5;79;3;41;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3520;5;80;1;41;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3521;5;81;6;41;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3522;5;82;3;41;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3523;5;83;3;41;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3524;5;84;3;41;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3525;5;85;2;41;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3526;5;86;5;41;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3527;1;1;1;42;"2019-08-08 08:55:14";"2019-08-08 08:55:14"
3528;1;2;6;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3529;1;3;3;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3530;1;4;3;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3531;1;5;4;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3532;1;6;4;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3533;1;7;3;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3534;1;8;3;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3535;1;9;2;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3536;1;10;4;42;"2019-08-08 08:55:15";"2019-08-08 08:55:15"
3537;1;11;4;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3538;1;12;2;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3539;1;13;2;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3540;1;14;4;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3541;1;15;4;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3542;1;16;5;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3543;1;17;5;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3544;2;18;1;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3545;2;19;3;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3546;2;20;6;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3547;2;21;5;42;"2019-08-08 08:55:16";"2019-08-08 08:55:16"
3548;2;22;4;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3549;2;23;6;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3550;2;24;5;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3551;2;25;2;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3552;2;26;4;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3553;2;27;4;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3554;2;28;4;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3555;2;29;4;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3556;2;30;5;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3557;2;31;2;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3558;3;32;1;42;"2019-08-08 08:55:17";"2019-08-08 08:55:17"
3559;3;33;6;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3560;3;34;6;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3561;3;35;3;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3562;3;36;4;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3563;3;37;4;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3564;3;38;6;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3565;3;39;1;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3566;4;40;3;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3567;4;41;1;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3568;4;42;1;42;"2019-08-08 08:55:18";"2019-08-08 08:55:18"
3569;4;43;1;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3570;4;44;5;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3571;4;45;6;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3572;4;46;4;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3573;4;47;6;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3574;4;48;4;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3575;4;49;5;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3576;4;50;4;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3577;4;51;6;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3578;4;52;3;42;"2019-08-08 08:55:19";"2019-08-08 08:55:19"
3579;4;53;6;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3580;4;54;6;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3581;4;55;3;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3582;4;56;1;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3583;4;57;3;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3584;4;58;3;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3585;4;59;6;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3586;4;60;4;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3587;4;61;1;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3588;4;62;2;42;"2019-08-08 08:55:20";"2019-08-08 08:55:20"
3589;4;63;6;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3590;4;64;6;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3591;4;65;5;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3592;5;66;5;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3593;5;67;5;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3594;5;68;6;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3595;5;69;6;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3596;5;70;3;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3597;5;71;6;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3598;5;72;6;42;"2019-08-08 08:55:21";"2019-08-08 08:55:21"
3599;5;73;3;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3600;5;74;2;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3601;5;75;4;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3602;5;76;2;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3603;5;77;6;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3604;5;78;4;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3605;5;79;3;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3606;5;80;5;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3607;5;81;4;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3608;5;82;3;42;"2019-08-08 08:55:22";"2019-08-08 08:55:22"
3609;5;83;3;42;"2019-08-08 08:55:23";"2019-08-08 08:55:23"
3610;5;84;1;42;"2019-08-08 08:55:23";"2019-08-08 08:55:23"
3611;5;85;4;42;"2019-08-08 08:55:23";"2019-08-08 08:55:23"
3612;5;86;4;42;"2019-08-08 08:55:23";"2019-08-08 08:55:23"
3613;1;1;4;43;"2019-08-08 08:55:23";"2019-08-08 08:55:23"
3614;1;2;2;43;"2019-08-08 08:55:23";"2019-08-08 08:55:23"
3615;1;3;2;43;"2019-08-08 08:55:23";"2019-08-08 08:55:23"
3616;1;4;4;43;"2019-08-08 08:55:23";"2019-08-08 08:55:23"
3617;1;5;5;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3618;1;6;4;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3619;1;7;4;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3620;1;8;5;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3621;1;9;1;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3622;1;10;2;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3623;1;11;2;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3624;1;12;2;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3625;1;13;1;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3626;1;14;6;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3627;1;15;6;43;"2019-08-08 08:55:24";"2019-08-08 08:55:24"
3628;1;16;3;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3629;1;17;2;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3630;2;18;2;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3631;2;19;2;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3632;2;20;4;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3633;2;21;1;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3634;2;22;5;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3635;2;23;3;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3636;2;24;2;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3637;2;25;2;43;"2019-08-08 08:55:25";"2019-08-08 08:55:25"
3638;2;26;3;43;"2019-08-08 08:55:26";"2019-08-08 08:55:26"
3639;2;27;1;43;"2019-08-08 08:55:26";"2019-08-08 08:55:26"
3640;2;28;5;43;"2019-08-08 08:55:26";"2019-08-08 08:55:26"
3641;2;29;5;43;"2019-08-08 08:55:26";"2019-08-08 08:55:26"
3642;2;30;2;43;"2019-08-08 08:55:26";"2019-08-08 08:55:26"
3643;2;31;6;43;"2019-08-08 08:55:26";"2019-08-08 08:55:26"
3644;3;32;3;43;"2019-08-08 08:55:26";"2019-08-08 08:55:26"
3645;3;33;3;43;"2019-08-08 08:55:26";"2019-08-08 08:55:26"
3646;3;34;6;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3647;3;35;6;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3648;3;36;5;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3649;3;37;1;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3650;3;38;4;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3651;3;39;6;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3652;4;40;6;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3653;4;41;4;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3654;4;42;2;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3655;4;43;4;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3656;4;44;5;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3657;4;45;2;43;"2019-08-08 08:55:27";"2019-08-08 08:55:27"
3658;4;46;3;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3659;4;47;6;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3660;4;48;1;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3661;4;49;6;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3662;4;50;2;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3663;4;51;6;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3664;4;52;3;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3665;4;53;3;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3666;4;54;6;43;"2019-08-08 08:55:28";"2019-08-08 08:55:28"
3667;4;55;6;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3668;4;56;1;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3669;4;57;4;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3670;4;58;4;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3671;4;59;3;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3672;4;60;4;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3673;4;61;6;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3674;4;62;5;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3675;4;63;6;43;"2019-08-08 08:55:29";"2019-08-08 08:55:29"
3676;4;64;3;43;"2019-08-08 08:55:30";"2019-08-08 08:55:30"
3677;4;65;2;43;"2019-08-08 08:55:30";"2019-08-08 08:55:30"
3678;5;66;1;43;"2019-08-08 08:55:30";"2019-08-08 08:55:30"
3679;5;67;5;43;"2019-08-08 08:55:30";"2019-08-08 08:55:30"
3680;5;68;4;43;"2019-08-08 08:55:30";"2019-08-08 08:55:30"
3681;5;69;5;43;"2019-08-08 08:55:30";"2019-08-08 08:55:30"
3682;5;70;4;43;"2019-08-08 08:55:30";"2019-08-08 08:55:30"
3683;5;71;1;43;"2019-08-08 08:55:30";"2019-08-08 08:55:30"
3684;5;72;1;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3685;5;73;5;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3686;5;74;6;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3687;5;75;5;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3688;5;76;3;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3689;5;77;6;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3690;5;78;5;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3691;5;79;1;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3692;5;80;6;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3693;5;81;4;43;"2019-08-08 08:55:31";"2019-08-08 08:55:31"
3694;5;82;6;43;"2019-08-08 08:55:32";"2019-08-08 08:55:32"
3695;5;83;6;43;"2019-08-08 08:55:32";"2019-08-08 08:55:32"
3696;5;84;1;43;"2019-08-08 08:55:32";"2019-08-08 08:55:32"
3697;5;85;1;43;"2019-08-08 08:55:32";"2019-08-08 08:55:32"
3698;5;86;1;43;"2019-08-08 08:55:32";"2019-08-08 08:55:32"
3699;1;1;5;44;"2019-08-08 08:55:32";"2019-08-08 08:55:32"
3700;1;2;6;44;"2019-08-08 08:55:33";"2019-08-08 08:55:33"
3701;1;3;2;44;"2019-08-08 08:55:33";"2019-08-08 08:55:33"
3702;1;4;3;44;"2019-08-08 08:55:33";"2019-08-08 08:55:33"
3703;1;5;4;44;"2019-08-08 08:55:33";"2019-08-08 08:55:33"
3704;1;6;5;44;"2019-08-08 08:55:33";"2019-08-08 08:55:33"
3705;1;7;1;44;"2019-08-08 08:55:33";"2019-08-08 08:55:33"
3706;1;8;1;44;"2019-08-08 08:55:33";"2019-08-08 08:55:33"
3707;1;9;2;44;"2019-08-08 08:55:33";"2019-08-08 08:55:33"
3708;1;10;3;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3709;1;11;6;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3710;1;12;2;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3711;1;13;5;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3712;1;14;3;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3713;1;15;4;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3714;1;16;6;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3715;1;17;1;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3716;2;18;5;44;"2019-08-08 08:55:34";"2019-08-08 08:55:34"
3717;2;19;1;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3718;2;20;4;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3719;2;21;6;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3720;2;22;5;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3721;2;23;5;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3722;2;24;3;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3723;2;25;4;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3724;2;26;2;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3725;2;27;3;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3726;2;28;3;44;"2019-08-08 08:55:35";"2019-08-08 08:55:35"
3727;2;29;5;44;"2019-08-08 08:55:36";"2019-08-08 08:55:36"
3728;2;30;4;44;"2019-08-08 08:55:36";"2019-08-08 08:55:36"
3729;2;31;1;44;"2019-08-08 08:55:36";"2019-08-08 08:55:36"
3730;3;32;6;44;"2019-08-08 08:55:36";"2019-08-08 08:55:36"
3731;3;33;3;44;"2019-08-08 08:55:36";"2019-08-08 08:55:36"
3732;3;34;4;44;"2019-08-08 08:55:36";"2019-08-08 08:55:36"
3733;3;35;1;44;"2019-08-08 08:55:36";"2019-08-08 08:55:36"
3734;3;36;6;44;"2019-08-08 08:55:36";"2019-08-08 08:55:36"
3735;3;37;2;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3736;3;38;6;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3737;3;39;4;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3738;4;40;4;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3739;4;41;1;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3740;4;42;2;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3741;4;43;2;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3742;4;44;5;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3743;4;45;2;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3744;4;46;3;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3745;4;47;5;44;"2019-08-08 08:55:37";"2019-08-08 08:55:37"
3746;4;48;5;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3747;4;49;5;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3748;4;50;5;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3749;4;51;2;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3750;4;52;3;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3751;4;53;1;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3752;4;54;1;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3753;4;55;2;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3754;4;56;4;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3755;4;57;5;44;"2019-08-08 08:55:38";"2019-08-08 08:55:38"
3756;4;58;3;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3757;4;59;5;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3758;4;60;5;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3759;4;61;6;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3760;4;62;5;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3761;4;63;4;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3762;4;64;1;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3763;4;65;2;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3764;5;66;2;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3765;5;67;1;44;"2019-08-08 08:55:39";"2019-08-08 08:55:39"
3766;5;68;1;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3767;5;69;2;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3768;5;70;6;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3769;5;71;2;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3770;5;72;3;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3771;5;73;2;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3772;5;74;1;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3773;5;75;1;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3774;5;76;2;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3775;5;77;3;44;"2019-08-08 08:55:40";"2019-08-08 08:55:40"
3776;5;78;3;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3777;5;79;3;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3778;5;80;1;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3779;5;81;3;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3780;5;82;2;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3781;5;83;2;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3782;5;84;6;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3783;5;85;3;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3784;5;86;1;44;"2019-08-08 08:55:41";"2019-08-08 08:55:41"
3785;1;1;6;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3786;1;2;3;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3787;1;3;6;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3788;1;4;2;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3789;1;5;6;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3790;1;6;3;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3791;1;7;6;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3792;1;8;5;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3793;1;9;1;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3794;1;10;4;45;"2019-08-08 08:55:42";"2019-08-08 08:55:42"
3795;1;11;6;45;"2019-08-08 08:55:43";"2019-08-08 08:55:43"
3796;1;12;6;45;"2019-08-08 08:55:43";"2019-08-08 08:55:43"
3797;1;13;6;45;"2019-08-08 08:55:43";"2019-08-08 08:55:43"
3798;1;14;2;45;"2019-08-08 08:55:43";"2019-08-08 08:55:43"
3799;1;15;6;45;"2019-08-08 08:55:43";"2019-08-08 08:55:43"
3800;1;16;4;45;"2019-08-08 08:55:43";"2019-08-08 08:55:43"
3801;1;17;3;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3802;2;18;1;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3803;2;19;2;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3804;2;20;6;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3805;2;21;5;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3806;2;22;2;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3807;2;23;5;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3808;2;24;1;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3809;2;25;6;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3810;2;26;5;45;"2019-08-08 08:55:44";"2019-08-08 08:55:44"
3811;2;27;5;45;"2019-08-08 08:55:45";"2019-08-08 08:55:45"
3812;2;28;6;45;"2019-08-08 08:55:45";"2019-08-08 08:55:45"
